"signature_id","ips_name","ips_cat_id","ips_cat_name"
5238,"Trend Micro OfficeScan cgiRecvFile Buffer Overflow",38,"WEB-ATTACKS"
8746,"IBM Lotus Domino admin.nsf Access",38,"WEB-ATTACKS"
7782,"PHP CGI Argument Injection 1",45,"WEB-PHP"
6844,"Microsoft Report Viewer Control XSS (MS11-067)",64,XSS
4361,"HTTP Server Remote Code Execution 33d",38,"WEB-ATTACKS"
4866,"SynCE Command Injection",14,MISC
3073,"Wireshark Lua Script Execution 2",14,MISC
4283,"Suspicious IMAP SEARCH Command 1",12,IMAP
4351,"Monkey HTTP Daemon DoS",6,DOS
3459,"LOIC Low Orbit Ion Cannon DoS 1",6,DOS
9374,"WibuKey ActiveX DisplayMessageDialog Method Invocation",61,ACTIVEX
9069,"BSD x86 Setuid Shell Shellcode Exploit (TCP)",7,EXPLOIT
4298,"Microsoft Outlook Web Access XSS 2 (MS06-029)",64,XSS
1068,"HTTP Server Directory Traversal Attack 8",38,"WEB-ATTACKS"
5498,"Cisco WAP4410N Remote Command Execution 1",14,MISC
8607,"Microsoft Visual Studio Team Foundation Server XSS",64,XSS
9366,"Microsoft DirectX Heap Buffer Overflow 11 (MS12-082)",62,"BAD-FILES"
1379,"Suspicious POP Traffic 1",24,POP
4777,"Microsoft IIS ASP Page Remote Code Execution 1 (MS08-006)",38,"WEB-ATTACKS"
5540,"HTTP Client Shellcode Exploit 30",7,EXPLOIT
6246,"Night Dragon C&C Traffic",36,VIRUS
4280,"McAfee Security Center ActiveX Arbitrary File Overwrite",61,ACTIVEX
4898,"/etc/passwd Access 3",13,INFO
3051,"Smart Publisher disp.php Remote Command Execution",45,"WEB-PHP"
5095,"Microsoft SQL Server CONVERT Function Buffer Overflow (MS08-040)",67,"DB-ATTACKS"
7977,"Deprecated ActiveX Instantiation 063",61,ACTIVEX
8275,"Voodoo chat Remote File Inclusion",45,"WEB-PHP"
8487,"SIP Stress Test Traffic 3b (Non-token Characters)",37,"VoIP-ATTACKS"
5155,"ISS ICQ Parsing Buffer Overflow 2",14,MISC
5475,"Server Application Shellcode Exploit 2",7,EXPLOIT
3541,"TFTP Read Format String Attatck",9,FTP
4120,"Suspicious SMTP Traffic 2",31,SMTP
5294,"Suspicious FTP STOR Command 1",9,FTP
9951,"Oracle Java Driver Manager Sandbox Bypass 2",84,JAVA
7024,"AndroidOS Plankton Activity",36,VIRUS
8912,"CVS Entries Access",13,INFO
9837,"HTTP Server Suspicious File Upload 7a",38,"WEB-ATTACKS"
14,"Compromised Host Activity 1",2,BACKDOOR
9708,"Windows IE OnResize Use-After-Free (MS13-021)",40,"WEB-CLIENT"
4153,"UNION SELECT Statement 3 (Possible SQL Injection)",49,"SQL-INJECTION"
5639,"MW6 Technologies Aztec ActiveX Instantiation 1",61,ACTIVEX
4514,"Windows Media Player ActiveX setItemInfo Method Invocation",61,ACTIVEX
9254,"VMware vSphere RetrieveProp DoS 1",38,"WEB-ATTACKS"
6764,"RealWin SCADA Server DATAC Login Buffer Overflow",83,"SCADA-ATTACKS"
7366,"HTTP Default Password Login (admin) 3",13,INFO
4775,"Oracle TimesTen In-Memory Database DoS 1",6,DOS
5073,"CA ARCserve Backup UniversalAgent Buffer Overflow",28,RPC
4843,"Microsoft RPCSS Service DoS 2 (MS04-012)",19,NETBIOS
3520,"Apache httpd mod_rewrite off-by-one DoS",38,"WEB-ATTACKS"
719,"SolarWinds IP Scan",10,ICMP
4449,"Client Application Shellcode Exploit 31b",7,EXPLOIT
4908,"CUPS gif_read_lzw Function Buffer Overflow",62,"BAD-FILES"
5861,"Adobe Acrobat/Reader printSeps Method Memory Corruption 1",62,"BAD-FILES"
1533,"PHP NULL Poisoning 1",45,"WEB-PHP"
6129,"JSP NULL Poisoning",38,"WEB-ATTACKS"
8420,"Microsoft DHCP Client Service Buffer Overflow",14,MISC
2065,"Apache httpd mod_proxy_ajp DoS 2",38,"WEB-ATTACKS"
4055,"HP OpenView NNM webappmon.exe Buffer Overflow",38,"WEB-ATTACKS"
5400,"Oracle DB MDSYS.SDO_TOPO_DROP_FTBL SQL Injection 2",49,"SQL-INJECTION"
6517,"Spreecommerce Remote Command Execution",38,"WEB-ATTACKS"
8437,"HTTP Server Remote Code Execution 31",38,"WEB-ATTACKS"
720,"Remote Registry Access 3 (port 445)",13,INFO
8319,"Cisco IOS Web Server XSS 3",64,XSS
4189,"RealNetworks RealPlayer RJS Handling Heap Buffer Overflow",85,"MEDIA-PLAYERS"
8880,"IBM Lotus Domino smtp.nsf Access",38,"WEB-ATTACKS"
3211,"Atlassian Crowd Information Disclosure",38,"WEB-ATTACKS"
9964,"Windows IE Use-After-Free Vulnerability (MS13-055) 3",40,"WEB-CLIENT"
8920,"bash Access",38,"WEB-ATTACKS"
5630,"EMC CMCNE Directory Traversal 2",38,"WEB-ATTACKS"
7622,"VideoLAN VLC Media Player ASX Handling Buffer Overflow",85,"MEDIA-PLAYERS"
9082,"x86 Decoder Shellcode Exploit 1 (UDP)",7,EXPLOIT
8297,"SalesLogix Authentication Bypass 2",38,"WEB-ATTACKS"
4610,"MIT Kerberos Cross Realm Referral NULL Pointer Dereference",14,MISC
9735,"Microsoft NFS Server DoS 2 (MS13-014)",28,RPC
9019,"BSD x86 Execute Shellcode Exploit (UDP)",7,EXPLOIT
5305,"Windows WKSSVC NetrWkstaUserEnum DoS 1",19,NETBIOS
5782,"Windows IE Memory Corruption Vulnerability (MS14-010) 9",40,"WEB-CLIENT"
3197,"UltraVNC Client Buffer Overflow 1",14,MISC
7569,"SAP NetWeaver msg_server Memory Corruption 3",14,MISC
381,"PING WhatsupGold Windows",10,ICMP
2883,"SpamAssassin Milter Plugin Remote Command Execution",31,SMTP
368,"PING L3retriever",10,ICMP
8115,"Nabopoll Blind SQL Injection",49,"SQL-INJECTION"
2749,"MIT Kerberos kadmind RPC Remote Code Execution 2",28,RPC
9594,"nuBuilder Remote File Inclusion",45,"WEB-PHP"
8031,"Diamond Programmer XCF Handling Buffer Overflow",62,"BAD-FILES"
9106,"FreeBSD x86 Shell Shellcode Exploit 1 (TCP)",7,EXPLOIT
4634,"Oracle DB SYS.LT SQL Injection 4",49,"SQL-INJECTION"
5372,"Oracle DB SYS.OLAPIMPL_T Buffer Overflow",67,"DB-ATTACKS"
7918,"IBM Lotus Quickr ActiveX Buffer Overflow 1",61,ACTIVEX
1469,"Client Application Shellcode Exploit 12",7,EXPLOIT
6660,"Suspicious CIFS Traffic 1a",19,NETBIOS
8103,"HTTP Server Remote Code Execution 29",38,"WEB-ATTACKS"
4364,"Microsoft SharePoint Server DoS 1 (MS10-039)",38,"WEB-ATTACKS"
4876,"Oracle Solaris Telnet Remote Authentication Bypass 2",34,TELNET
3901,"Novell Netware Client Spooler Service Buffer Overflow 1",19,NETBIOS
6348,"HTTP Client Shellcode Exploit 40",7,EXPLOIT
8430,"TDSS C&C Traffic 1",36,VIRUS
4717,"HTTP Client Shellcode Exploit 16",7,EXPLOIT
5724,"HTTP Error Informational 1",13,INFO
6484,"DeepThroat Server Trojan Activity",2,BACKDOOR
7240,"pp7x32.dll Insecure Library Loading",14,MISC
9896,"Windows IE DOM Object Use-After-Free (MS13-037) 3",40,"WEB-CLIENT"
1270,"Windows License Logging Service Buffer Overflow 1 (MS05-010)",19,NETBIOS
8123,"NoMoKeTos Remote File Inclusion",45,"WEB-PHP"
6588,"SPlayer Content-Type Header Buffer Overflow",85,"MEDIA-PLAYERS"
9347,"Microsoft DirectX Heap Buffer Overflow 1 (MS12-082)",62,"BAD-FILES"
3188,"Deprecated ActiveX Instantiation 015 (MS09-055)",61,ACTIVEX
8325,"Raxnet Cacti graph_image.php Remote Command Execution",45,"WEB-PHP"
9472,"SSL Version Rollback",38,"WEB-ATTACKS"
2023,"Suspicious FTP NLST Command 1",9,FTP
8872,"IBM Lotus Domino smbcfg.nsf Access",38,"WEB-ATTACKS"
4877,"Client Application Shellcode Exploit 10",7,EXPLOIT
7696,"HTTP Client Shellcode Exploit 64b",7,EXPLOIT
4507,"Microsoft SQL Server Long Request DoS 1",67,"DB-ATTACKS"
8018,"Apple CFNetwork HTTP Response DoS",40,"WEB-CLIENT"
3379,"Windows IE Memory Corruption Vulnerability 2",40,"WEB-CLIENT"
1451,"Windows IE Telnet URI Handler Insecure Exe Loading (MS11-057)",40,"WEB-CLIENT"
9222,"Tatanga Banking Trojan Activity",2,BACKDOOR
9798,"Squid strHdrAcptLangGetItem DoS 1",6,DOS
4183,"SpamAssassin Long Message Header DoS",6,DOS
5131,"CA ARCserve Backup LGServer rxRPC Buffer Overflow",28,RPC
4787,"BlackICE ICQ ISS-PAM Buffer Overflow 1",14,MISC
5009,"Borland InterBase isc_create_database Buffer Overflow",67,"DB-ATTACKS"
9337,"Splunk Custom App Remote Code Execution",38,"WEB-ATTACKS"
5864,"FreePBX System Recordings Component Directory Traversal",45,"WEB-PHP"
105,"TFN Probe",10,ICMP
1499,"HTTP Client Shellcode Exploit 34",7,EXPLOIT
6567,"GE Proficy Real-Time Information Portal Directory Traversal 2",83,"SCADA-ATTACKS"
8679,"HP SiteScope Information Disclosure 3",38,"WEB-ATTACKS"
3083,"Suspicious IMAP AUTHENTICATE Command 3",12,IMAP
9888,"McAfee Virtual Technician ActiveX Save Method Invocation 1",61,ACTIVEX
7746,"Progea Movicon TCPuploadServer.exe Critical Function Access 7",83,"SCADA-ATTACKS"
693,"rsh root Login",13,INFO
9221,"Suspicious CIFS Traffic 11b",19,NETBIOS
7541,"HP OpenView NNM ovas.exe Buffer Overflow 2",38,"WEB-ATTACKS"
4206,"INSERT INTO Statement 4 (Possible SQL Injection)",49,"SQL-INJECTION"
4816,"Client Application Shellcode Exploit 2",7,EXPLOIT
4600,"HTTP Server Remote Code Execution 33e",38,"WEB-ATTACKS"
4341,"Squid TRACE Request DoS",6,DOS
7502,"Deprecated ActiveX Instantiation 055 (MS09-032)",61,ACTIVEX
5102,"RPC Service Remote Command Execution 1a",28,RPC
4118,"Novell NetIdentity Client Remote Code Execution",19,NETBIOS
4757,"Suspicious HTTPS Request 2",38,"WEB-ATTACKS"
4597,"IMAP Informational 3",13,INFO
6202,"SIP Stress Test Traffic 8f (Multiple Values Exception)",37,"VoIP-ATTACKS"
8017,"Suspicious SMTP email Attachment 3",31,SMTP
9373,"Symantec Veritas NetBackup Format String Attack 5",84,JAVA
4311,"Malformed ZIP File 7",62,"BAD-FILES"
5162,"EMC NetWorker nsrd Format String Attack 2",28,RPC
833,"HTTP Server Remote Code Execution 1c",38,"WEB-ATTACKS"
8273,"ME Download System Remote File Inclusion",45,"WEB-PHP"
3981,"Yahoo! Messenger YMailAttach ActiveX TextETAcalculating Method Invocation",61,ACTIVEX
5247,"RealVNC ClientCutText Memory Corruption",14,MISC
8099,"Headline Portal Engine Remote File Inclusion 1",45,"WEB-PHP"
8285,"AINS Remote File Inclusion",45,"WEB-PHP"
4411,"Samba NDR Parsing Heap Buffer Overflow 5",19,NETBIOS
8331,"ClamAV Encrypted PDF DoS",62,"BAD-FILES"
4143,"SELECT FROM Statement 3 (Possible SQL Injection)",49,"SQL-INJECTION"
4545,"CA Message Queuing Buffer Overflow 2",14,MISC
4786,"Mozilla Firefox serializeToStream Use-After-Free 2",40,"WEB-CLIENT"
8803,"CONVERT NVARCHAR Statement 1 (Possible SQL Injection)",49,"SQL-INJECTION"
3323,"Orbit Downloader ActiveX Download Method Invocation",61,ACTIVEX
8114,"PollMentor pollmentorres.asp SQL Injection",49,"SQL-INJECTION"
6033,"Novell GroupWise Internet Agent RRULE Buffer Overflow",31,SMTP
318,"Fragment Reassembly Time Exceeded",10,ICMP
384,"Destination Unreachable 1 (Communication Administratively Prohibited)",10,ICMP
1443,"/~root Access",38,"WEB-ATTACKS"
2884,"IMail LDAP Daemon Buffer Overflow 1",63,LDAP
6855,"Ultrasurf Informational 1",13,INFO
7060,"Windows IE Use-After-Free Vulnerability (MS13-059) 4",40,"WEB-CLIENT"
1627,"Cisco IP Phone SIP INVITE Message DoS",37,"VoIP-ATTACKS"
697,"xp_cmdshell Stored Procedure Call 5 (port 1433)",13,INFO
1575,"Symantec Norton IS2004 ActiveX Get Method Invocation",61,ACTIVEX
4934,"Unix Shell Server Converter",14,MISC
6211,"Oracle Document Capture ActiveX Information Disclosure",61,ACTIVEX
4202,"Novell Distributed Print Services Integer Overflow",14,MISC
1062,"DECLARE EXEC Statement 1 (Possible SQL Injection)",49,"SQL-INJECTION"
126,"QQDownload Informational 6",13,INFO
8307,"PeerCast Format String Attack 1",38,"WEB-ATTACKS"
5382,"Microsoft SMB TRANS2 Response Remote Code Execution 3 (MS05-011)",19,NETBIOS
6792,"Microsoft Visual Basic VBP Handling Buffer Overflow",62,"BAD-FILES"
8919,"csh Access",38,"WEB-ATTACKS"
9998,"Windows IE Memory Corruption Vulnerability (MS14-010) 2",40,"WEB-CLIENT"
2868,"Microsoft WINS Remote Code Execution 3 (MS04-045)",14,MISC
4714,"Linksys WRT54G Buffer Overflow",14,MISC
8038,"HTTP Client Shellcode Exploit 69",7,EXPLOIT
4696,"Apache Tomcat AJP12 DoS",38,"WEB-ATTACKS"
7134,"HTTP Server Suspicious File Upload 5",38,"WEB-ATTACKS"
3422,"VideoLAN VLC ActiveX getVariable Method Invocation",61,ACTIVEX
4678,"Oracle Endeca Server Remote Command Execution 1",38,"WEB-ATTACKS"
4179,"Oracle Java System Directory Server LDAP DoS",6,DOS
5200,"Samba nttrans Buffer Overflow 2",19,NETBIOS
5317,"RealNetworks RealPlayer RMP Handling Heap Buffer Overflow",85,"MEDIA-PLAYERS"
5714,"MW6 Technologies MaxiCode ActiveX Instantiation 2",61,ACTIVEX
106,"TFN2K Activity",10,ICMP
7588,"D-link DSL-2640B Router Admin CSRF",38,"WEB-ATTACKS"
5777,"Server Application Shellcode Exploit 36",7,EXPLOIT
8335,"HTTP Request URI with SQL Statement (DISTINCT-2)",13,INFO
8281,"PHP Layers Menu Remote File Inclusion",45,"WEB-PHP"
3623,"TCP Port 0 Traffic 2",13,INFO
3493,"IBM SPSS SamplePower Remote Code Execution",38,"WEB-ATTACKS"
9284,"Novell Privileged User Manager eval Policy Bypass",38,"WEB-ATTACKS"
3646,"Microsoft tblinf32.dll ActiveX Instantiation 2 (MS07-045)",61,ACTIVEX
4981,"PHP SSL Certificate Spoofing 1",87,"COMPROMISED-CERTS"
6811,"Suspicious HTML Object Tag 3",40,"WEB-CLIENT"
6713,"Microsoft SMB Response Parsing Remote Code Execution (MS11-043)",19,NETBIOS
9661,"PNG HTTP Informational",13,INFO
9022,"BSD x86 FindRecv Shell Shellcode Exploit (TCP)",7,EXPLOIT
8156,"Microsoft Vista Negotiate Protocol Dialects DoS",19,NETBIOS
7632,"HP Easy Printer Care ActiveX Instantiation 4",61,ACTIVEX
8612,"InduSoft Web Studio ISSymbol ActiveX InternationalSeparator Attribute Setting",61,ACTIVEX
8996,"BSD x86 Bind Shell Shellcode Exploit 1 (UDP)",7,EXPLOIT
4069,"Red Hat Enterprise Linux DNS Resolver Buffer Overflow",5,DNS
5301,"SQL Injection Attack 1",49,"SQL-INJECTION"
9371,"EMC NetWorker nsrd Format String Attack 1",28,RPC
3353,"Oracle Report Server Component Remote Code Execution",38,"WEB-ATTACKS"
4203,"CREATE TABLE Statement 4 (Possible SQL Injection)",49,"SQL-INJECTION"
8633,"Oracle JRE HotSpot Remote Code Execution 2",84,JAVA
8645,"Deprecated ActiveX Instantiation 095",61,ACTIVEX
9937,"Windows IE SetExpression Memory Corruption",40,"WEB-CLIENT"
7358,"SAP GUI SAPLPD Buffer Overflow 2",14,MISC
6538,"Novell Groupwise WebAccess Directory Traversal",38,"WEB-ATTACKS"
8073,"Suspicious HTTP User-Agent Header 5",38,"WEB-ATTACKS"
6345,"Suspicious RPC Portmapper Traffic 1",28,RPC
8023,"Tor Informational 2",13,INFO
8747,"IBM Lotus Domino domlog.nsf Access",38,"WEB-ATTACKS"
9853,"Microsoft IIS FTP Service DoS 1c (MS09-053)",9,FTP
7466,"Oracle Java Web Start Sandbox Restriction Bypass 2",84,JAVA
8064,"Cisco SNMP Trap Service DoS 1",6,DOS
237,"Suspicious FTP REST Command 1",9,FTP
8229,"MySQL Commander Remote File Inclusion",45,"WEB-PHP"
1132,"Server Application Directory Traversal Attack 1",14,MISC
4505,"Microsoft Outlook OLE Object Security Bypass 1",31,SMTP
4794,"MIT Kerberos KDC Authentication DoS",14,MISC
1358,"Microsoft SQL Server sp_replwritetovarbin Heap Buffer Overflow 2",67,"DB-ATTACKS"
7260,"Microsoft ASP.NET HashTable DoS 1 (MS11-100)",38,"WEB-ATTACKS"
8906,"IBM Lotus Domino wksinst.nsf Access",38,"WEB-ATTACKS"
4346,"Suspicious WebDAV Traffic",38,"WEB-ATTACKS"
4593,"IMAP Informational 1a",13,INFO
9504,"Umbraco CMS Remote Command Execution",38,"WEB-ATTACKS"
6176,"SIP Stress Test Traffic 5f (Extra Spaces)",37,"VoIP-ATTACKS"
4389,"Microsoft SMS Remote Control Service DoS",6,DOS
8024,"Cisco IOS Firewall Authentication Proxy Buffer Overflow",9,FTP
9074,"BSDi x86 FindSock Shell Shellcode Exploit (UDP)",7,EXPLOIT
5047,"HTTP Server Authentication Bypass 2",38,"WEB-ATTACKS"
4246,"Non-Standard Unicode Request URI 2a",13,INFO
5561,"Client Application Shellcode Exploit 5",7,EXPLOIT
1181,"DameWare Mini Remote Control Buffer Overflow 2",14,MISC
4663,"Script Tag Informational 1a",13,INFO
4820,"Oracle Sssplt30.ocx ActiveX SaveLayout Method Invocation 2",61,ACTIVEX
4631,"SolarWinds TFTP Read Request DoS",9,FTP
6571,"SQL Injection Attack 13",49,"SQL-INJECTION"
7397,"Windows SRVSVC NetPRNameCompare Buffer Overflow 2 (MS08-067)",19,NETBIOS
7748,"Microsoft Office Web Components Spreadsheet ActiveX Instantiation 2 (MS09-043)",61,ACTIVEX
1170,"Microsoft SQLServer ActiveX Instantiation",61,ACTIVEX
5309,"GestioIP Remote Command Execution",38,"WEB-ATTACKS"
1464,"CA ARCserve Backup Message Engine Buffer Overflow 5",28,RPC
354,"Timestamp Reply",10,ICMP
5171,"Novell ZENworks ZfHIPCND.exe Buffer Overflow 2",14,MISC
6324,"Suspicious SMTP Traffic 4",31,SMTP
7897,"Active Collab Chat Module Code Injection Attack",38,"WEB-ATTACKS"
109,"Suspicious TFTP Traffic 1",9,FTP
6073,"LOIC Low Orbit Ion Cannon DoS 3",6,DOS
5567,"Suspicious SIP Traffic 4",37,"VoIP-ATTACKS"
5728,"Novell iPrint Client ActiveX Instantiation 2",61,ACTIVEX
5287,"Bugat Trojan Activity 2",2,BACKDOOR
7674,"SAP GUI SAPLPD Buffer Overflow 6",14,MISC
6352,"Inetserv POP3 Server RETR Format String Attack",24,POP
3201,"Malformed Java Class File 1b",84,JAVA
10191,"Oracle E-Business Suite Information Disclosure",38,"WEB-ATTACKS"
9124,"Solaris SPARC FindSock Shell Shellcode Exploit (TCP)",7,EXPLOIT
236,"FTP Login Failed 1",13,INFO
5726,"Binary Planting Attack 2",14,MISC
8204,"RealNetworks Helix Server Transport Buffer Overflow",14,MISC
8775,"IBM Lotus Domino da.nsf Access",38,"WEB-ATTACKS"
7970,"Microsoft XML Core Services Uninitialized Object Access 4",61,ACTIVEX
1075,"Netcat v1.10 NT Buffer Overflow 1",14,MISC
3011,"SMTP Server Suspicious File Upload 1",31,SMTP
5129,"Soapgian Trojan Activity",2,BACKDOOR
285,"PING Microsoft Windows 1",10,ICMP
8392,"Apache httpd Range Header DoS 3",38,"WEB-ATTACKS"
6490,"Big Gluck Trojan Activity",2,BACKDOOR
8467,"Windows Print Spooler Format String Attack 2",19,NETBIOS
314,"Destination Unreachable (Source Route Failed)",10,ICMP
4921,"Sielco Sistemi Winlog Pro Buffer Overflow",83,"SCADA-ATTACKS"
9930,"Windows IE Use-After-Free Vulnerability (MS13-047) 2",40,"WEB-CLIENT"
5115,"Microsoft Silverlight Memory Corruption (MS10-060)",40,"WEB-CLIENT"
4047,"Mozilla Firefox Shell Metacharacters Command Injection",40,"WEB-CLIENT"
9874,"Obfuscated HTML Code 102",40,"WEB-CLIENT"
7613,"libpng png_inflate Heap Buffer Overflow",62,"BAD-FILES"
4461,"Server Application Shellcode Exploit 11",7,EXPLOIT
5270,"Serv-U RNTO Command Directory Traversal",9,FTP
3235,"HP Data Protector Remote Code Execution 12",14,MISC
5071,"CA ARCserve Backup LGServer Buffer Overflow 1",28,RPC
5470,"Suspicious SMTP Traffic 3",31,SMTP
7673,"Deprecated ActiveX Instantiation 061",61,ACTIVEX
8050,"HTTP Server Directory Traversal Attack 14",38,"WEB-ATTACKS"
8228,"Suspicious HTTP Cookie Header 7",38,"WEB-ATTACKS"
6771,"Cross-Site Scripting (XSS) Attack 9",64,XSS
1341,"CA ARCserve Backup LGServer Arbitrary File Overwrite",28,RPC
9922,"IBM Lotus Notes Integer Overflow",24,POP
1079,"ISC DHCP Server Client ID DoS",6,DOS
6557,"Open Data Protocol DoS 2",6,DOS
5573,"MySQL Unique SET Column Join DoS 2",67,"DB-ATTACKS"
9073,"BSDi x86 FindSock Shell Shellcode Exploit (TCP)",7,EXPLOIT
4929,"MySQL Authentication Bypass 3",67,"DB-ATTACKS"
9741,"libevent DNS Response DoS 2",5,DNS
4919,"IBM Tivoli Endpoint lcfd.exe Buffer Overflow 2",14,MISC
8971,"SNMP system Access (UDP)",14,MISC
7318,"HP Diagnostics Server Buffer Overflow",14,MISC
4509,"Adobe RoboHelp Server Arbitrary File Overwrite 1",38,"WEB-ATTACKS"
7552,"Windows IE Use-After-Free Vulnerability (MS13-080) 6",40,"WEB-CLIENT"
8660,"Apache httpd .htaccess Access",38,"WEB-ATTACKS"
5905,"Sourcefire Snort DCE-RPC Preprocessor Buffer Overflow 4",14,MISC
7505,"Deprecated ActiveX Instantiation 058 (MS09-032)",61,ACTIVEX
3496,"Oracle Java Beans Vulnerability",38,"WEB-ATTACKS"
6975,"Cogent DataHub Buffer Overflow 2",83,"SCADA-ATTACKS"
7503,"Deprecated ActiveX Instantiation 056 (MS09-032)",61,ACTIVEX
4551,"SpringSource Spring Framework Remote Code Execution",38,"WEB-ATTACKS"
4553,"Windows LSASS Integer Underflow (MS09-059)",19,NETBIOS
8357,"Microsoft IIS ASP Page Remote Code Execution 2 (MS08-006)",38,"WEB-ATTACKS"
5823,"Suspicious HTTP User-Agent Header 4",38,"WEB-ATTACKS"
6788,"Nero MediaHome off-by-one DoS",14,MISC
4260,"Microsoft IIS WebDAV Message Handler DoS (MS04-030)",38,"WEB-ATTACKS"
8536,"SAP NetWeaver Remote Command Execution 1",14,MISC
8223,"phpSecurePages Remote File Inclusion",45,"WEB-PHP"
7956,"SAP NetWeaver DiagiEventSource DoS",14,MISC
4496,"Mozilla Firefox Iframe Tag XSS",64,XSS
8855,"IBM Lotus Domino nd*.nsf Access",38,"WEB-ATTACKS"
3079,"Suspicious IMAP LIST Command 2",12,IMAP
4262,"Microsoft WINS Remote Code Execution 2 (MS04-045)",14,MISC
5170,"OpenSSL SSL_get_shared_ciphers Remote Code Execute",38,"WEB-ATTACKS"
7490,"Deprecated ActiveX Instantiation 043 (MS09-032)",61,ACTIVEX
4434,"Suspicious HTTP Authorization Header 4",38,"WEB-ATTACKS"
8674,"/~nobody Access",38,"WEB-ATTACKS"
5804,"Integard Home/Pro Buffer Overflow",38,"WEB-ATTACKS"
6525,"Suspicious DHCP Traffic 2",14,MISC
4628,"Minishare HTTP Request Buffer Overflow",38,"WEB-ATTACKS"
6025,"Apple Safari Selections Memory Corruption",40,"WEB-CLIENT"
8901,"IBM Lotus Domino users.nsf Access",38,"WEB-ATTACKS"
8637,"Deprecated ActiveX Instantiation 087",61,ACTIVEX
7349,"Biostat SamplePower ActiveX Instantiation 1",61,ACTIVEX
4729,"PineApp Mail-Secure livelog.html Command Injection 2",38,"WEB-ATTACKS"
3637,"Openfire Admin Console Directory Traversal",38,"WEB-ATTACKS"
5123,"Microsoft SMB Client Remote Code Execution 2 (MS10-006)",19,NETBIOS
8052,"Symantec Veritas Backup Exec Security Bypass 2",28,RPC
2785,"Xunlei Thunder Informational 2",13,INFO
9313,"Microsoft FrontPage svcacl.cnf Access",38,"WEB-ATTACKS"
5467,"SIP Informational 1",13,INFO
4370,"Windows Print Spooler Remote Code Execution 2 (MS05-043)",19,NETBIOS
4785,"Oracle DB sys_context Buffer Overflow",67,"DB-ATTACKS"
4922,"BlackICE ICQ ISS-PAM Buffer Overflow 2",14,MISC
5642,"HTTP Server Remote Code Execution 37",38,"WEB-ATTACKS"
5543,"Client Application Shellcode Exploit 14",7,EXPLOIT
5491,"NaviCOPA URL Handling Buffer Overflow 2",38,"WEB-ATTACKS"
453,"Windows PPTP Service Buffer Overflow (MS02-063)",14,MISC
5482,"Oracle DB APEX Information Disclosure",67,"DB-ATTACKS"
4767,"Yahoo! JukeBox MediaGrid ActiveX AddButton Method Invocation",61,ACTIVEX
5404,"Suspicious ActiveX Method Invocation 5",61,ACTIVEX
5152,"Citrix Program Neighborhood Client Buffer Overflow",14,MISC
9195,"Windows x86 Execute Command Shellcode Exploit (UDP)",7,EXPLOIT
5356,"CA ARCserve Backup XDR Buffer Overflow 2",28,RPC
